OPEID,Name,SchoolType,Region,Drate
040753,QUEST UNIVERSITY CANADA                                          ,6,11,8.8
040764,GNOMON                                                           ,3,09,3.9
040803,ASPEN UNIVERSITY                                                 ,3,08,5.0
040834,CAMBRIDGE COLLEGE OF HEALTHCARE & TECHNOLOGY                     ,3,04,7.4
040894,CCI TRAINING CENTER                                              ,3,06,5.4
040933,ACADEMY OF NATURAL THERAPY                                       ,3,08,12.5
040953,KING'S COLLEGE (THE)                                             ,2,02,4.4
040963,CHARLESTON SCHOOL OF LAW                                         ,3,04,1.8
041003,DENMARK COLLEGE                                                  ,3,05,12.6
041004,TAFT UNIVERSITY SYSTEM (THE)                                     ,3,08,2.3
041013,CAROLINA SCHOOL OF BROADCASTING                                  ,3,04,16.8
041023,NEW AGE TRAINING                                                 ,3,02,11.1
041043,ACADEMY DI CAPELLI                                               ,3,01,9.6
041054,PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS             ,3,04,19.3
041063,PALM BEACH ACADEMY OF HEALTH & BEAUTY                            ,3,04,25.3
041103,UNIVERSITY OF MANAGEMENT AND TECHNOLOGY (THE)                    ,3,03,3.3
041113,WEST HILLS COLLEGE LEMOORE                                       ,1,09,14.0
041123,LOUISIANA CULINARY INSTITUTE                                     ,3,06,4.9
041133,LEBANESE AMERICAN UNIVERSITY                                     ,6,11,0.0
041143,NEVADA STATE COLLEGE                                             ,1,09,4.0
041144,INSTITUTE OF WORLD POLITICS (THE)                                ,2,03,0.0
041145,VALLEY COLLEGE OF MEDICAL CAREERS                                ,3,09,25.3
041153,COACHELLA VALLEY BEAUTY COLLEGE                                  ,3,09,24.3
041156,MAYFIELD COLLEGE                                                 ,3,09,4.6
041159,LIVERPOOL HOPE UNIVERSITY                                        ,5,11,16.6
041163,EDHEC BUSINESS SCHOOL                                            ,6,11,3.5
041166,TAYLOR COLLEGE                                                   ,3,04,4.7
041169,DIGRIGOLI SCHOOL OF COSMETOLOGY                                  ,3,01,25.0
041173,DAYTON SCHOOL OF MEDICAL MASSAGE                                 ,3,05,11.2
041174,MILWAUKEE CAREER COLLEGE                                         ,3,05,4.7
041176,LARRY'S BARBER COLLEGE                                           ,3,05,28.2
041177,"MONROE 2 - ORLEANS BOCES, CENTER FOR WORKFORCE DEVELOPMENT       ",1,02,14.2
041179,CHAMPION BEAUTY COLLEGE                                          ,3,06,7.1
041183,NORTHCOAST MEDICAL TRAINING ACADEMY                              ,3,05,14.4
041186,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,3,05,14.1
041187,AMERICAN BUSINESS & TECHNOLOGY UNIVERSITY                        ,3,07,12.5
041188,NEW YORK FILM ACADEMY                                            ,3,09,3.8
041190,EASTERN WEST VIRGINIA COMMUNITY & TECHNICAL COLLEGE              ,1,03,15.6
041191,TECHMISSION                                                      ,2,07,13.8
041194,AVEDA INSTITUTE - SOUTH FLORIDA                                  ,3,04,19.6
041203,HEALTH AND STYLE INSTITUTE                                       ,3,04,16.2
041204,PAUL MITCHELL THE SCHOOL MIAMI                                   ,3,04,12.9
041209,ARIZONA CULINARY INSTITUTE                                       ,3,09,22.8
041210,MYCOMPUTERCAREER.COM /TECHSKILLS                                 ,3,05,26.8
041211,ELEVATE SALON INSTITUTE                                          ,3,05,7.3
041212,INSTITUTE OF TAOIST EDUCATION AND ACUPUNCTURE                    ,2,08,4.1
041215,COLUMBIA SOUTHERN UNIVERSITY                                     ,3,04,6.5
041218,CRISWELL COLLEGE                                                 ,2,06,11.6
041223,GRANTHAM UNIVERSITY                                              ,3,07,13.8
041239,LEXINGTON HEALING ARTS ACADEMY                                   ,3,04,3.3
041241,ELITE COLLEGE OF COSMETOLOGY                                     ,3,04,27.0
041245,MYCOMPUTERCAREER.COM /TECHSKILLS                                 ,3,05,20.5
041247,AMBRIA COLLEGE OF NURSING                                        ,3,05,2.4
041254,PAUL MITCHELL THE SCHOOL AUSTIN                                  ,3,06,6.4
041255,MANUEL & THERESA'S SCHOOL OF HAIR DESIGN                         ,3,06,10.8
041256,CAREER SCHOOL OF NY                                              ,2,02,4.8
041260,PAUL MITCHELL THE SCHOOL CLEVELAND                               ,3,05,3.6
041269,ACADEMY OF CAREER TRAINING                                       ,3,04,8.4
041271,"UNIVERSITY OF CALIFORNIA, MERCED                                 ",1,09,2.8
041272,VICTORIA'S ACADEMY OF COSMETOLOGY                                ,3,10,5.4
041273,COLUMBIA COLLEGE                                                 ,3,03,8.8
041275,CDE CAREER INSTITUTE                                             ,3,03,5.6
041280,MILLENNIUM TRAINING INSTITUTE                                    ,3,01,5.2
041284,MIAMI REGIONAL UNIVERSITY                                        ,3,04,2.8
041286,UNIVERSITY OF WORCESTER                                          ,5,11,0.0
041287,HERTIE SCHOOL                                                    ,6,11,0.0
041288,BRANFORD ACADEMY OF HAIR & COSMETOLOGY                           ,3,01,14.7
041294,CENTER FOR MASSAGE & NATURAL HEALTH                              ,3,04,6.5
041298,MEDIATECH INSTITUTE                                              ,3,06,27.5
041299,FLORIDA SCHOOL OF MASSAGE                                        ,3,04,21.6
041301,LOUISIANA DELTA COMMUNITY COLLEGE                                ,1,06,18.2
041302,INSTITUTE OF PRODUCTION AND RECORDING (THE)                      ,3,05,10.9
041304,SHEAR EXCELLENCE HAIR ACADEMY                                    ,3,04,8.0
041305,PACIFIC NORTHWEST UNIVERSITY OF HEALTH SCIENCES                  ,2,10,1.0
041306,HEALING ARTS CENTER                                              ,3,07,10.9
041307,ACADEMY OF MASSAGE AND BODYWORK                                  ,3,03,11.4
041309,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,3,05,11.6
041312,TOTAL IMAGE BEAUTY ACADEMY                                       ,3,02,6.9
041313,CORINTH ACADEMY OF COSMETOLOGY                                   ,3,04,5.8
041317,SOUTHWEST UNIVERSITY AT EL PASO                                  ,3,06,3.4
041324,ACADEMY OF ESTHETICS AND COSMETOLOGY                             ,3,09,6.6
041326,DAVINES PROFESSIONAL ACADEMY OF BEAUTY AND BUSINESS              ,3,07,11.7
041327,HEALTHCARE CAREER COLLEGE                                        ,3,09,10.8
041329,Z HAIR ACADEMY                                                   ,3,07,13.1
041335,ACADEMY FOR FIVE ELEMENT ACUPUNCTURE                             ,2,04,1.6
041337,NEW YORK MEDICAL CAREER TRAINING CENTER                          ,3,02,8.0
041340,"JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GOLDWELL PRODUCTS ARTISTRY ",3,02,16.6
041341,JERSEY COLLEGE                                                   ,3,02,2.2
041342,LONDON CONTEMPORARY DANCE SCHOOL                                 ,6,11,15.3
041343,EVANS HAIRSTYLING COLLEGE                                        ,3,10,5.3
041348,AVEDA INSTITUTE - TALLAHASSEE                                    ,3,04,19.0
041350,COZMO BEAUTY SCHOOL                                              ,3,04,16.1
041364,AMERICAN INSTITUTE OF MEDICAL SCIENCES & EDUCATION               ,3,02,1.6
041369,UNIVERSITY OF AESTHETICS & COSMETOLOGY                           ,3,05,2.1
041370,UNIVERSITY OF AESTHETICS & COSMETOLOGY (THE)                     ,3,05,0.0
041373,CAYCE/REILLY SCHOOL OF MASSAGE                                   ,2,03,12.6
041375,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,3,05,7.0
041378,AVEDA INSTITUTE COLUMBUS                                         ,3,05,11.8
041382,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,05,8.3
041384,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,05,20.9
041385,HOUSTON INTERNATIONAL COLLEGE CARDIOTECH ULTRASOUND SCHOOL       ,3,06,16.1
041386,ALASKA CHRISTIAN COLLEGE                                         ,2,10,15.1
041387,PAUL MITCHELL THE SCHOOL - PASADENA                              ,3,09,1.5
041390,MIDWESTERN CAREER COLLEGE                                        ,3,05,11.0
041391,UNIVERSITA DEGLI STUDI DI SCIENZE GASTRONOMICHE                  ,6,11,4.3
041394,HAIR ACADEMY (THE)                                               ,3,08,6.4
041398,DELAWARE COLLEGE OF ART AND DESIGN                               ,2,03,6.3
041399,FUTURE GENERATIONS UNIVERSITY                                    ,2,03,0.0
041402,"MISSISSIPPI INSTITUTE OF AESTHETICS, NAILS, & COSMETOLOGY        ",3,04,8.8
041405,HORIZON UNIVERSITY                                               ,2,05,7.4
041407,AVEDA INSTITUTE CHAPEL HILL                                      ,3,04,15.1
041410,DOUGLAS J AVEDA INSTITUTE-CHICAGO                                ,3,05,9.1
041411,FRENCH ACADEMY OF COSMETOLOGY                                    ,3,05,16.1
041412,TONI & GUY HAIRDRESSING ACADEMY                                  ,3,01,6.2
041413,SAN FRANCISCO INSTITUTE OF ESTHETICS & COSMETOLOGY               ,3,09,4.5
041414,LAURUS COLLEGE                                                   ,3,09,20.7
041416,OMEGA STUDIOS' SCHOOL OF APPLIED RECORDING ARTS & SCIENCES       ,3,03,1.7
041417,HEALING HANDS SCHOOL OF HOLISTIC HEALTH                          ,3,09,11.2
041423,AVEDA ARTS & SCIENCES INSTITUTE CORPUS CHRISTI                   ,3,06,20.3
041425,TOURO UNIVERSITY WORLDWIDE                                       ,2,09,6.2
041426,TOURO UNIVERSITY                                                 ,2,09,0.3
041427,PONTIFICAL JOHN PAUL II INSTITUTE FOR STUDIES ON MARRIAGE AND FAM,2,03,0.0
041429,GEORGIA GWINNETT COLLEGE                                         ,1,04,12.8
041432,HULT INTERNATIONAL BUSINESS SCHOOL                               ,2,01,3.3
041437,"ST MARY'S UNIVERSITY, TWICKENHAM                                 ",5,11,10.5
041438,WOODLAND COMMUNITY COLLEGE                                       ,1,09,11.1
041442,CAREER DEVELOPMENT INSTITUTE                                     ,3,09,0.0
041443,INSTITUTE OF CULINARY EDUCATION                                  ,3,02,7.0
041444,ACADEMY OF HAIR DESIGN (THE)                                     ,3,06,4.7
041445,PAUL MITCHELL THE SCHOOL REXBURG                                 ,3,10,2.6
041448,INTERNATIONAL ACADEMY OF STYLE                                   ,3,09,12.8
041454,OXFORD ACADEMY OF HAIR DESIGN                                    ,3,01,16.0
041455,SKIN SCIENCE INSTITUTE OF LASER & ESTHETICS                      ,3,08,3.8
041457,PAUL MITCHELL THE SCHOOL SPRINGFIELD                             ,3,07,5.4
041459,CELEBRITY SCHOOL OF BEAUTY                                       ,3,04,3.5
041460,NATIONAL CAREER COLLEGE                                          ,3,09,15.9
041461,URSHAN GRADUATE SCHOOL OF THEOLOGY                               ,2,07,0.0
041464,DAOIST TRADITIONS COLLEGE OF CHINESE MEDICAL ARTS                ,3,04,1.4
041465,PORTLAND ACTORS CONSERVATORY                                     ,2,10,18.7
041467,AVIATION INSTITUTE OF MAINTENANCE                                ,3,06,14.6
041468,SOUTH TEXAS TRAINING CENTER                                      ,3,06,6.8
041469,ADVANCED WELDING INSTITUTE                                       ,3,01,8.1
041470,PAUL MITCHELL THE SCHOOL ATLANTA                                 ,3,04,9.5
041471,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,3,05,4.3
041472,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,3,05,4.7
041473,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,3,05,2.8
041474,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,3,05,6.8
041475,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,3,05,7.0
041476,AVEDA INSTITUTE LAS VEGAS                                        ,3,09,3.0
041482,BEYOND 21ST CENTURY BEAUTY ACADEMY                               ,3,09,7.6
041483,DENVER COLLEGE OF NURSING                                        ,3,08,2.3
041484,TIGI HAIRDRESSING ACADEMY GUILFORD                               ,3,01,2.0
041485,MEDICAL INSTITUTE OF PALM BEACH                                  ,3,04,3.4
041487,AMERICAN INSTITUTE OF INTERIOR DESIGN                            ,3,09,8.3
041491,PAUL MITCHELL THE SCHOOL CINCINNATI                              ,3,05,10.4
041492,XCELL ACADEMY A PAUL MITCHELL SCHOOL                             ,3,04,8.4
041494,GARY MANUEL AVEDA INSTITUTE                                      ,3,10,8.2
041497,HOMESTEAD SCHOOLS                                                ,2,09,2.9
041498,SOMERSET COUNTY TECHNOLOGY CENTER                                ,1,03,7.3
041499,PROFILE INSTITUTE OF BARBER-STYLING                              ,3,04,15.2
041506,URBAN 113 SCHOOL OF COSMETOLOGY                                  ,3,10,11.7
041509,KEUNE ACADEMY BY 124                                             ,3,04,9.3
041512,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,02,12.3
041515,AMERICAN ACADEMY OF COSMETOLOGY                                  ,3,04,16.6
041517,BELLA CAPELLI ACADEMY A PAUL MITCHELL PARTNER SCHOOL             ,3,03,10.3
041518,TEMPLE (THE): A PAUL MITCHELL PARTNER SCHOOL                     ,3,03,4.0
041519,COLUMBIA GORGE COMMUNITY COLLEGE                                 ,1,10,8.1
041522,CARTHAGE R-9 SCHOOL DISTRICT/CARTHAGE TECHNICAL CENTER           ,1,07,9.0
041524,INTERNATIONAL INSTITUTE OF COSMETOLOGY                           ,3,01,3.7
041528,PAUL MITCHELL THE SCHOOL SACRAMENTO                              ,3,09,8.5
041529,STUDIO ACADEMY OF BEAUTY (THE)                                   ,3,09,3.4
041530,RENAISSANCE ACADEMIE                                             ,3,08,15.0
041532,SOUTHERN WORCESTER COUNTY REGIONAL VOC SCHOOL DISTRICT           ,1,01,5.5
041533,PAUL MITCHELL THE SCHOOL COLUMBUS                                ,3,05,10.3
041538,ASCENT COLLEGE                                                   ,2,03,14.7
041539,PROVIDENCE CHRISTIAN COLLEGE                                     ,2,09,3.2
041542,CAROLINA COLLEGE OF BIBLICAL STUDIES                             ,2,04,23.0
041548,DUVALL'S SCHOOL OF COSMETOLOGY                                   ,3,06,16.6
041549,NATIONAL CAREER INSTITUTE                                        ,3,02,24.5
041550,NORTHWEST SCHOOL OF WOODEN BOAT BUILDING                         ,2,10,8.4
041551,INSTITUTE OF MEDICAL AND BUSINESS CAREERS                        ,3,03,6.6
041552,OLIVER FINLEY ACADEMY OF COSMETOLOGY                             ,3,10,12.5
041553,ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE                           ,3,02,3.1
041555,ACADEMY FOR JEWISH RELIGION CALIFORNIA                           ,2,09,4.7
041559,AVEDA FREDRIC'S INSTITUTE                                        ,3,05,1.4
041560,ACADEMY OF COSMETOLOGY & ESTHETICS NYC (THE)                     ,3,02,17.8
041562,INSTITUTE OF ADVANCED MEDICAL ESTHETICS                          ,3,03,2.4
041563,UNIVERSITY OF FORT LAUDERDALE                                    ,2,04,16.9
041564,AVIATION INSTITUTE OF MAINTENANCE                                ,3,04,8.8
041567,AMBROSE UNIVERSITY                                               ,6,11,20.0
041571,L3 COMMERCIAL TRAINING SOLUTIONS AIRLINE ACADEMY                 ,3,04,5.7
041572,LOVE BEAUTY SCHOOL                                               ,3,04,10.0
041574,NATIONAL PARALEGAL COLLEGE                                       ,3,09,15.0
041576,NOVA ACADEMY OF COSMETOLOGY                                      ,3,05,17.8
041577,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,05,7.6
041578,GRACE MISSION UNIVERSITY                                         ,2,09,6.6
041580,METRO BEAUTY ACADEMY                                             ,3,03,11.7
041581,AIKEN SCHOOL OF COSMETOLOGY AND BARBERING                        ,3,04,17.2
041582,PAUL MITCHELL THE SCHOOL SHERMAN OAKS                            ,3,09,13.1
041584,L'ESPRIT ACADEMY                                                 ,3,05,2.2
041589,FLAIR BEAUTY COLLEGE                                             ,3,09,4.5
041593,MARKETTI ACADEMY OF COSMETOLOGY                                  ,3,05,5.1
041596,GALAXY MEDICAL COLLEGE                                           ,3,09,2.5
041597,AMERICAN MEDICAL SCIENCES CENTER                                 ,3,09,7.5
041604,ANGELES COLLEGE                                                  ,3,09,9.7
041606,PAUL MITCHELL THE SCHOOL NORMAL                                  ,3,05,11.1
041607,AVENUE FIVE INSTITUTE                                            ,3,06,2.3
041618,BRANDMAN UNIVERSITY                                              ,2,09,4.1
041619,MANDALYN ACADEMY                                                 ,3,08,3.3
041620,JOSE MARIA VARGAS UNIVERSITY                                     ,3,04,8.0
041624,TONI&GUY HAIRDRESSING  ACADEMY                                   ,3,06,6.6
041625,HOLLYWOOD INSTITUTE OF BEAUTY CAREERS                            ,3,04,18.4
041627,ERIC FISHER ACADEMY                                              ,3,07,5.9
041628,PAUL MITCHELL THE SCHOOL MODESTO                                 ,3,09,10.9
041630,SUMMIT SALON ACADEMY                                             ,3,04,8.0
041631,SUMMIT SALON ACADEMY - GAINESVILLE                               ,3,04,15.1
041632,TENAJ SALON INSTITUTE                                            ,3,04,7.8
041633,COMPASS COLLEGE OF CINEMATIC ARTS                                ,2,05,5.7
041634,COSMO BEAUTY ACADEMY                                             ,3,09,7.1
041637,BITTERROOT SCHOOL OF COSMETOLOGY                                 ,3,08,12.5
041641,MONTANA ACADEMY OF SALONS                                        ,3,08,12.5
041644,ANGELES INSTITUTE                                                ,3,09,9.0
041650,MERIDIAN INSTITUTE OF SURGICAL ASSISTING                         ,3,04,6.5
041652,MAUNA LOA HELICOPTERS                                            ,3,09,0.0
041653,PAUL MITCHELL THE SCHOOL MILWAUKEE                               ,3,05,14.0
041655,ACAYDIA SPA AND SCHOOL OF AESTHETICS                             ,3,08,2.9
041658,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,06,10.4
041659,PAUL MITCHELL THE SCHOOL FRESNO                                  ,3,09,8.4
041667,SUMMIT SALON ACADEMY                                             ,3,05,1.2
041668,SUMMIT SALON ACADEMY                                             ,3,05,8.5
041670,PAUL MITCHELL THE SCHOOL TEMECULA                                ,3,09,6.5
041671,AVEDA INSTITUTE DENVER                                           ,3,08,7.9
041672,GEISINGER COMMONWEALTH SCHOOL OF MEDICINE                        ,2,03,1.8
041673,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,04,11.6
041674,SAGE SCHOOL OF MASSAGE & ESTHETICS                               ,3,10,4.0
041678,INNOVATIONS DESIGN ACADEMY                                       ,3,05,6.4
041686,COLLEGE OF MASSAGE THERAPY                                       ,3,10,11.7
041687,PELOTON COLLEGE                                                  ,3,06,8.5
041689,HOLISTIC MASSAGE TRAINING INSTITUTE                              ,3,03,1.8
041690,SALON & SPA INSTITUTE                                            ,3,06,0.0
041691,DIAMONDS COSMETOLOGY COLLEGE                                     ,3,06,13.2
041694,NORTHERN VIRGINIA SCHOOL OF THERAPEUTIC MASSAGE                  ,3,03,9.8
041697,UNITEK COLLEGE                                                   ,3,09,6.7
041698,GURNICK ACADEMY OF MEDICAL ARTS                                  ,3,09,4.4
041699,AMERICAN BEAUTY ACADEMY                                          ,3,08,17.7
041701,SUMMIT SALON ACADEMY                                             ,3,10,8.5
041702,PAUL MITCHELL THE SCHOOL COLORADO SPRINGS                        ,3,08,6.0
041703,BEAUTY ACADEMY OF SOUTH FLORIDA                                  ,3,04,13.2
041706,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,07,10.4
041707,PAUL MITCHELL THE SCHOOL ST LOUIS                                ,3,07,2.2
041710,ADVANCED TRAINING INSTITUTE                                      ,3,09,11.5
041711,PAUL MITCHELL THE SCHOOL - DELAWARE                              ,3,03,10.2
041714,AVEDA INSTITUTE PORTLAND                                         ,3,10,15.8
041725,DR. IDA ROLF INSTITUTE                                           ,2,08,0.0
041727,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,05,9.8
041730,SHEPHERDS THEOLOGICAL SEMINARY                                   ,2,04,0.0
041732,TAYLOR ANDREWS ACADEMY OF HAIR DESIGN                            ,3,08,6.6
041735,MORENO VALLEY COLLEGE                                            ,1,09,18.2
041737,MANNA UNIVERSITY                                                 ,2,04,15.0
041738,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,08,6.0
041739,EVOLVE BEAUTY ACADEMY                                            ,3,07,29.7
041740,SKIN INSTITUTE                                                   ,3,07,7.8
041741,PAUL MITCHELL THE SCHOOL PHOENIX                                 ,3,09,11.1
041742,ALL BEAUTY COLLEGE                                               ,3,09,6.7
041745,AVEDA INSTITUTE OF NEW MEXICO (THE)                              ,3,06,9.4
041748,AMERICAN TRADE SCHOOL                                            ,3,07,9.4
041749,ESTELLE INTERNATIONAL                                            ,3,05,4.4
041750,UNIVERSAL SPA TRAINING ACADEMY                                   ,3,05,5.8
041751,PAUL MITCHELL THE SCHOOL HONOLULU                                ,3,09,11.6
041752,PAUL MITCHELL THE SCHOOL EAST BAY                                ,3,09,11.7
041753,PENROSE ACADEMY                                                  ,3,09,2.5
041754,ELITE COSMETOLOGY SCHOOL                                         ,3,09,22.5
041759,GEISINGER-LEWISTOWN HOSPITAL SCHOOL OF NURSING                   ,2,03,1.7
041761,NORCO COLLEGE                                                    ,1,09,13.3
041763,BERGIN UNIVERSITY OF CANINE STUDIES                              ,2,09,9.0
041765,ESMT EUROPEAN SCHOOL OF MANAGEMENT AND TECHNOLOGY GMBH           ,6,11,0.0
041767,AVEDA INSTITUTE BOISE                                            ,3,10,0.0
041771,PIMA MEDICAL INSTITUTE                                           ,3,08,7.2
041773,OHIO MEDICAL CAREER COLLEGE                                      ,3,05,1.7
041774,CAPILO SCHOOL OF HAIR DESIGN                                     ,3,01,11.4
041775,PURE AESTHETICS NATURAL SKINCARE SCHOOL                          ,3,09,8.3
041776,LINDSEY INSTITUTE OF COSMETOLOGY                                 ,3,04,22.2
041779,BUCKNER BARBER SCHOOL                                            ,3,06,30.0
041782,VOGUE COLLEGE - SAN ANTONIO                                      ,3,06,15.0
041783,VOGUE COLLEGE OF COSMETOLOGY                                     ,3,06,8.8
041784,VOGUE COLLEGE OF COSMETOLOGY                                     ,3,06,2.7
041785,VOGUE COLLEGE OF COSMETOLOGY                                     ,3,06,9.0
041787,ATELIER ESTHETIQUE INSTITUTE OF ESTHETICS                        ,3,02,15.2
041791,VERVE COLLEGE                                                    ,3,05,4.0
041792,ADVANCED COLLEGE OF COSMETOLOGY                                  ,3,05,1.8
041795,NORTH AMERICAN UNIVERSITY                                        ,2,06,16.1
041798,SOTHEBY'S INSTITUTE OF ART - NY                                  ,3,02,2.9
041799,TOMORROW'S IMAGE BARBER & BEAUTY ACADEMY OF VIRGINIA             ,3,03,57.1
041800,CINTA AVEDA INSTITUTE                                            ,3,09,17.5
041802,LONG ISLAND NAIL SKIN & HAIR INSTITUTE                           ,3,02,7.9
041806,APPALACHIAN COLLEGE OF PHARMACY                                  ,2,03,1.6
041812,SOUTHERN CALIFORNIA HEALTH INSTITUTE (SOCHI)                     ,3,09,14.1
041814,BEST CARE COLLEGE                                                ,3,02,2.8
041816,INTEGRITY COLLEGE OF HEALTH                                      ,3,09,4.0
041821,FIRST CLASS COSMETOLOGY SCHOOL                                   ,3,05,9.2
041822,HAWAII MEDICAL COLLEGE                                           ,3,09,12.6
041825,MILLENNIA ATLANTIC UNIVERSITY                                    ,3,04,0.0
041826,HCI COLLEGE                                                      ,3,04,5.4
041831,WASHINGTON BARBER COLLEGE                                        ,3,06,17.6
041833,ABCOTT INSTITUTE                                                 ,3,05,24.7
041834,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,06,8.1
041836,SALON PROFESSIONAL ACADEMY OF KENOSHA (THE)                      ,3,05,7.5
041839,CETYS UNIVERSIDAD                                                ,6,11,18.3
041840,PAUL MITCHELL THE SCHOOL INDIANAPOLIS                            ,3,05,6.1
041842,TAYLOR ANDREWS ACADEMY-ST. GEORGE                                ,3,08,11.5
041845,CHRISTINE VALMY INTERNATIONAL SCHOOL OF ESTHETICS & COSMETOLOGY  ,3,02,5.1
041847,PROTEGE ACADEMY                                                  ,3,05,16.0
041850,COLORADO ACADEMY OF VETERINARY TECHNOLOGY                        ,3,08,13.3
041851,NORTHEAST TECHNICAL INSTITUTE                                    ,3,01,5.6
041855,BEVERLY HILLS DESIGN INSTITUTE                                   ,3,09,8.3
041856,MEDICAL ALLIED CAREER CENTER                                     ,3,09,0.0
041859,ELITE SCHOOL OF COSMETOLOGY                                      ,3,05,6.3
041863,PAUL MITCHELL THE SCHOOL LAS VEGAS                               ,3,09,9.7
041866,SUMMIT SALON ACADEMY KOKOMO                                      ,3,05,1.6
041869,"INTERNATIONAL COLLEGE OF BEAUTY, ARTS & SCIENCES                 ",3,09,5.3
041872,NEW BEGINNING COLLEGE OF COSMETOLOGY                             ,3,04,9.0
041874,JOHN AMICO SCHOOL OF HAIR DESIGN                                 ,3,05,12.3
041877,CREVIER'S SCHOOL OF COSMETOLOGY                                  ,3,08,15.2
041878,CYBERTEX INSTITUTE OF TECHNOLOGY                                 ,3,06,15.0
041883,FLORIDA ACADEMY                                                  ,3,04,4.4
041887,ASI CAREER INSTITUTE                                             ,3,02,13.4
041888,INSTITUTE FOR DOCTORAL STUDIES IN THE VISUAL ARTS                ,2,01,0.0
041890,BARBER & BEAUTY INSTITUTE OF NEW YORK                            ,3,02,21.1
041891,SALON INSTITUTE - TOLEDO CAMPUS                                  ,3,05,8.3
041892,SALON PROFESSIONAL ACADEMY (THE)                                 ,3,05,6.5
041894,SHEAR LEARNING ACADEMY OF COSMETOLOGY                            ,3,05,11.4
041896,STATE CAREER SCHOOL                                              ,3,05,3.5
041897,CALIFORNIA MIRAMAR UNIVERSITY                                    ,3,09,24.3
041898,ACADEMY FOR SALON PROFESSIONALS                                  ,3,09,4.9
041905,NEW YORK SCHOOL OF ESTHETICS & DAY SPA                           ,3,02,7.3
041913,ANNENBERG SCHOOL OF NURSING                                      ,2,09,5.1
041919,PAUL MITCHELL THE SCHOOL SPOKANE                                 ,3,10,10.0
041921,AMERICAN MEDICAL ACADEMY                                         ,3,04,0.9
041922,ATHENA CAREER ACADEMY                                            ,3,05,11.2
041925,WESTCHESTER COLLEGE OF NURSING & ALLIED HEALTH                   ,3,09,2.7
041927,BARBER SCHOOL (THE) BY TIM HITE                                  ,3,08,12.0
041930,RIO GRANDE VALLEY COLLEGE                                        ,3,06,2.1
041931,ALEXANDER ACADEMY                                                ,3,01,5.5
041932,ROCKY MOUNTAIN UNIVERSITY OF HEALTH PROFESSIONS                  ,3,08,0.0
041937,JOHN PAUL THE GREAT CATHOLIC UNIVERSITY                          ,2,09,3.5
041938,SHEPHERDS COLLEGE                                                ,2,05,4.0
041944,AMERICAN COLLEGE OF HEALTHCARE SCIENCES                          ,3,10,4.4
041945,AVEDA INSTITUTE TUCSON                                           ,3,09,4.4
041949,TILLAMOOK BAY COMMUNITY COLLEGE                                  ,1,10,11.3
041953,ELEVATE SALON INSTITUTE                                          ,3,08,4.3
041954,UNITEK COLLEGE                                                   ,3,09,6.7
041975,UNIVERSITY ACADEMY OF HAIR DESIGN                                ,3,04,33.3
041976,"FLORIDA INSTITUTE OF RECORDING, SOUND AND TECHNOLOGY             ",3,04,6.1
042028,PANACHE ACADEMY OF BEAUTY                                        ,3,05,9.0
042031,PAUL MITCHELL THE SCHOOL RENO                                    ,3,09,10.9
042032,BOISE BARBER COLLEGE A D.MARTIN ACADEMY                          ,3,10,2.6
042033,AVEDA INSTITUTE DES MOINES                                       ,3,07,1.9
042034,ARKANSAS STATE UNIVERSITY - NEWPORT                              ,1,06,4.4
042035,AUSTIN KADE ACADEMY                                              ,3,10,20.3
042038,WOODRUFF MEDICAL AND WELLNESS TRAINING                           ,3,04,3.5
042040,ASPEN BEAUTY ACADEMY - LAUREL                                    ,3,03,21.0
042043,"AESTHETIC SCIENCE INSTITUTE, (THE)                               ",3,02,7.6
042045,ELAINE STERLING INSTITUTE(THE)                                   ,3,04,7.3
042047,PAUL MITCHELL THE SCHOOL RALEIGH                                 ,3,04,9.4
042048,AMERICAN COLLEGE OF BARBERING                                    ,3,04,22.4
042052,WADE GORDON HAIRDRESSING ACADEMY                                 ,3,06,18.6
042053,MITSU SATO HAIR ACADEMY                                          ,3,07,22.5
042055,LIL LOU'S BEAUTY AND BARBER COLLEGE                              ,3,05,26.1
042062,DIGITAL FILM ACADEMY                                             ,3,02,6.1
