OPEID,Name,SchoolType,Region,Drate
2205,QUINCY COLLEGE                                                   ,1,1,8.7
2210,UNIVERSITY OF MASSACHUSETTS - DARTMOUTH                          ,1,1,5.8
2221,UNIVERSITY OF MASSACHUSETTS - AMHERST                            ,1,1,1.9
2222,UNIVERSITY OF MASSACHUSETTS - BOSTON                             ,1,1,5.5
2237,ALPENA COMMUNITY COLLEGE                                         ,1,5,13.1
2240,BAY DE NOC COMMUNITY COLLEGE                                     ,1,5,12.1
2243,CENTRAL MICHIGAN UNIVERSITY                                      ,1,5,4.8
2251,DELTA COLLEGE                                                    ,1,5,10
2259,EASTERN MICHIGAN UNIVERSITY                                      ,1,5,7.1
2260,FERRIS STATE UNIVERSITY                                          ,1,5,5.3
2261,CHARLES STEWART MOTT COMMUNITY COLLEGE                           ,1,5,17
2263,GLEN OAKS COMMUNITY COLLEGE                                      ,1,5,17.2
2264,GOGEBIC COMMUNITY COLLEGE                                        ,1,5,10.9
2267,GRAND RAPIDS COMMUNITY COLLEGE                                   ,1,5,9.1
2268,GRAND VALLEY STATE UNIVERSITY                                    ,1,5,2.7
2270,HENRY FORD COLLEGE                                               ,1,5,14.6
2274,JACKSON COLLEGE                                                  ,1,5,13.4
2276,KELLOGG COMMUNITY COLLEGE                                        ,1,5,11.8
2277,LAKE MICHIGAN COLLEGE                                            ,1,5,13
2278,LANSING COMMUNITY COLLEGE                                        ,1,5,11.5
2290,MICHIGAN STATE UNIVERSITY                                        ,1,5,2.6
2292,MICHIGAN TECHNOLOGICAL UNIVERSITY                                ,1,5,1.9
2293,LAKE SUPERIOR STATE UNIVERSITY                                   ,1,5,5.9
2294,MONROE COUNTY COMMUNITY COLLEGE                                  ,1,5,10.8
2295,MONTCALM COMMUNITY COLLEGE                                       ,1,5,8.7
2297,MUSKEGON COMMUNITY COLLEGE                                       ,1,5,10.8
2299,NORTH CENTRAL MICHIGAN COLLEGE                                   ,1,5,13.6
2301,NORTHERN MICHIGAN UNIVERSITY                                     ,1,5,7.9
2302,NORTHWESTERN MICHIGAN COLLEGE                                    ,1,5,10.6
2303,OAKLAND COMMUNITY COLLEGE                                        ,1,5,10.5
2307,OAKLAND UNIVERSITY                                               ,1,5,3.6
2310,ST. CLAIR COUNTY COMMUNITY COLLEGE                               ,1,5,8.4
2314,SAGINAW VALLEY STATE UNIVERSITY                                  ,1,5,4.8
2315,SCHOOLCRAFT COLLEGE                                              ,1,5,9.9
2317,SOUTHWESTERN MICHIGAN COLLEGE                                    ,1,5,9.9
2325,UNIVERSITY OF MICHIGAN - ANN ARBOR                               ,1,5,1.3
2326,UNIVERSITY OF MICHIGAN - DEARBORN                                ,1,5,3.7
2327,UNIVERSITY OF MICHIGAN - FLINT                                   ,1,5,5.7
2328,WASHTENAW COMMUNITY COLLEGE                                      ,1,5,11.8
2329,WAYNE STATE UNIVERSITY                                           ,1,5,5.1
2330,WESTERN MICHIGAN UNIVERSITY                                      ,1,5,5.6
2332,ANOKA-RAMSEY COMMUNITY COLLEGE                                   ,1,5,6.7
2335,RIVERLAND COMMUNITY COLLEGE                                      ,1,5,10.9
2336,BEMIDJI STATE UNIVERSITY                                         ,1,5,3.2
2339,CENTRAL LAKES COLLEGE                                            ,1,5,10.2
2350,VERMILION COMMUNITY COLLEGE                                      ,1,5,14.7
2355,HIBBING COMMUNITY COLLEGE                                        ,1,5,9.9
2356,ITASCA COMMUNITY COLLEGE                                         ,1,5,14.1
2360,"MINNESOTA STATE UNIVERSITY, MANKATO                              ",1,5,3.6
2362,MINNEAPOLIS COMMUNITY AND TECHNICAL COLLEGE                      ,1,5,16.1
2367,MINNESOTA STATE UNIVERSITY MOORHEAD                              ,1,5,3
2370,NORTH HENNEPIN COMMUNITY COLLEGE                                 ,1,5,8.7
2373,ROCHESTER COMMUNITY AND TECHNICAL COLLEGE                        ,1,5,9
2375,SOUTHWEST MINNESOTA STATE UNIVERSITY                             ,1,5,5.9
2377,ST. CLOUD STATE UNIVERSITY                                       ,1,5,4.6
2385,NORTHLAND COMMUNITY AND TECHNICAL COLLEGE                        ,1,5,11.2
2388,UNIVERSITY OF MINNESOTA  DULUTH                                  ,1,5,2.6
2389,UNIVERSITY OF MINNESOTA MORRIS                                   ,1,5,3.4
2393,MINNESOTA STATE COLLEGE SOUTHEAST                                ,1,5,7.3
2394,WINONA STATE UNIVERSITY                                          ,1,5,2.7
2396,ALCORN STATE UNIVERSITY                                          ,1,4,15.5
2402,COPIAH-LINCOLN COMMUNITY COLLEGE                                 ,1,4,17.7
2403,DELTA STATE UNIVERSITY                                           ,1,4,8
2404,EAST CENTRAL COMMUNITY COLLEGE                                   ,1,4,20
2405,EAST MISSISSIPPI COMMUNITY COLLEGE                               ,1,4,11.1
2407,HINDS COMMUNITY COLLEGE                                          ,1,4,16.7
2408,HOLMES COMMUNITY COLLEGE                                         ,1,4,13
2409,ITAWAMBA COMMUNITY COLLEGE                                       ,1,4,22.5
2410,JACKSON STATE UNIVERSITY                                         ,1,4,13
2411,JONES COUNTY JUNIOR COLLEGE                                      ,1,4,19.3
2413,MERIDIAN COMMUNITY COLLEGE                                       ,1,4,10.2
2417,MISSISSIPPI GULF COAST COMMUNITY COLLEGE                         ,1,4,17.7
2422,MISSISSIPPI UNIVERSITY FOR WOMEN                                 ,1,4,5.1
2423,MISSISSIPPI STATE UNIVERSITY                                     ,1,4,6.4
2424,MISSISSIPPI VALLEY STATE UNIVERSITY                              ,1,4,22.3
2426,NORTHEAST MISSISSIPPI COMMUNITY COLLEGE                          ,1,4,19.3
2427,NORTHWEST MISSISSIPPI COMMUNITY COLLEGE                          ,1,4,14.1
2430,PEARL RIVER COMMUNITY COLLEGE                                    ,1,4,21.1
2440,UNIVERSITY OF MISSISSIPPI                                        ,1,4,6
2441,UNIVERSITY OF SOUTHERN MISSISSIPPI                               ,1,4,7.6
2454,UNIVERSITY OF CENTRAL MISSOURI                                   ,1,7,6.1
2459,CROWDER COLLEGE                                                  ,1,7,9.2
2466,HARRIS - STOWE STATE UNIVERSITY                                  ,1,7,18.1
2468,JEFFERSON COLLEGE                                                ,1,7,7.6
2471,SAINT LOUIS COMMUNITY COLLEGE                                    ,1,7,11.8
2479,LINCOLN UNIVERSITY                                               ,1,7,16.5
2484,METROPOLITAN COMMUNITY COLLEGE                                   ,1,7,9.1
2486,MINERAL AREA COLLEGE                                             ,1,7,17.3
2488,MISSOURI SOUTHERN STATE UNIVERSITY                               ,1,7,7.6
2490,MISSOURI WESTERN STATE UNIVERSITY                                ,1,7,7.1
2491,MOBERLY AREA COMMUNITY COLLEGE                                   ,1,7,8.4
2495,TRUMAN STATE UNIVERSITY                                          ,1,7,2.6
2496,NORTHWEST MISSOURI STATE UNIVERSITY                              ,1,7,5.6
2501,SOUTHEAST MISSOURI STATE UNIVERSITY                              ,1,7,8.6
2503,MISSOURI STATE UNIVERSITY                                        ,1,7,3.9
2514,NORTH CENTRAL MISSOURI COLLEGE                                   ,1,7,10.6
2516,UNIVERSITY OF MISSOURI - COLUMBIA                                ,1,7,2.5
2517,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY                    ,1,7,3.7
2518,UNIVERSITY OF MISSOURI - KANSAS CITY                             ,1,7,3.7
2519,UNIVERSITY OF MISSOURI - SAINT LOUIS                             ,1,7,4.6
2528,MILES COMMUNITY COLLEGE                                          ,1,8,13.1
2529,DAWSON COMMUNITY COLLEGE                                         ,1,8,7.7
2530,MONTANA STATE UNIVERSITY - BILLINGS                              ,1,8,6.9
2531,MONTANA TECHNOLOGICAL UNIVERSITY                                 ,1,8,7.6
2532,MONTANA STATE UNIVERSITY BOZEMAN                                 ,1,8,3.5
2533,MONTANA STATE UNIVERSITY - NORTHERN                              ,1,8,9.7
2536,UNIVERSITY OF MONTANA (THE)                                      ,1,8,6.7
2537,UNIVERSITY OF MONTANA WESTERN (THE)                              ,1,8,7.4
2539,CHADRON STATE COLLEGE                                            ,1,7,6
2551,UNIVERSITY OF NEBRASKA - KEARNEY                                 ,1,7,3.1
2554,UNIVERSITY OF NEBRASKA AT OMAHA                                  ,1,7,2
2557,MID-PLAINS COMMUNITY COLLEGE                                     ,1,7,10.4
2559,PERU STATE COLLEGE                                               ,1,7,6.4
2560,WESTERN NEBRASKA COMMUNITY COLLEGE                               ,1,7,12.1
2565,UNIVERSITY OF NEBRASKA                                           ,1,7,2.2
2566,WAYNE STATE COLLEGE                                              ,1,7,2.8
2568,"UNIVERSITY OF NEVADA , RENO                                      ",1,9,4.3
2569,UNIVERSITY OF NEVADA - LAS VEGAS                                 ,1,9,4.9
2581,NHTI - CONCORD'S COMMUNITY COLLEGE                               ,1,1,6.9
2582,MANCHESTER COMMUNITY COLLEGE                                     ,1,1,9
2583,GREAT BAY COMMUNITY COLLEGE                                      ,1,1,9
2589,UNIVERSITY OF NEW HAMPSHIRE                                      ,1,1,1.7
2590,KEENE STATE COLLEGE                                              ,1,1,4.3
2591,PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF NEW HAMPSHI,1,1,5.9
2596,ATLANTIC CAPE COMMUNITY COLLEGE                                  ,1,2,10.3
2609,ROWAN UNIVERSITY                                                 ,1,2,4.6
2613,NEW JERSEY CITY UNIVERSITY                                       ,1,2,9.3
2615,MIDDLESEX COUNTY COLLEGE                                         ,1,2,6.5
2617,MONTCLAIR STATE UNIVERSITY                                       ,1,2,4.3
2621,NEW JERSEY INSTITUTE OF TECHNOLOGY                               ,1,2,4
2622,KEAN UNIVERSITY                                                  ,1,2,5.7
2624,OCEAN COUNTY COLLEGE                                             ,1,2,8.7
2625,WILLIAM PATERSON UNIVERSITY OF NEW JERSEY                        ,1,2,7.1
2629,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY                      ",1,2,2.6
2642,COLLEGE OF NEW JERSEY (THE)                                      ,1,2,1.3
2643,UNION COUNTY COLLEGE                                             ,1,2,8.1
2651,EASTERN NEW MEXICO UNIVERSITY                                    ,1,6,7.9
2653,NEW MEXICO HIGHLANDS UNIVERSITY                                  ,1,6,8.5
2654,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY                      ,1,6,6
2655,NEW MEXICO JUNIOR COLLEGE                                        ,1,6,16.2
2656,NEW MEXICO MILITARY INSTITUTE                                    ,1,6,13.5
2657,NEW MEXICO STATE UNIVERSITY                                      ,1,6,10.3
2660,SAN JUAN COLLEGE                                                 ,1,6,12.7
2663,UNIVERSITY OF NEW MEXICO                                         ,1,6,8.8
2664,WESTERN NEW MEXICO UNIVERSITY                                    ,1,6,10.3
2687,CUNY BROOKLYN COLLEGE                                            ,1,2,4.5
2688,CITY COLLEGE OF NEW YORK - CUNY                                  ,1,2,3.6
2689,CUNY HUNTER COLLEGE                                              ,1,2,3.1
2690,CUNY QUEENS COLLEGE                                              ,1,2,4.1
2691,CUNY BOROUGH OF MANHATTAN COMMUNITY COLLEGE                      ,1,2,10.6
2692,CUNY BRONX COMMUNITY COLLEGE                                     ,1,2,13.6
2693,CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE                        ,1,2,4.2
2694,KINGSBOROUGH COMMMUNITY COLLEGE/CUNY                             ,1,2,8.5
2696,NEW YORK CITY COLLEGE OF TECHNOLOGY OF THE CITY UNIVERSITY OF NEW,1,2,7.3
2697,QUEENSBOROUGH COMMUNITY COLLEGE-CUNY                             ,1,2,5.9
2698,COLLEGE OF STATEN ISLAND/CUNY                                    ,1,2,7.9
2835,STATE UNIVERSITY OF NEW YORK AT ALBANY                           ,1,2,4.4
2836,BINGHAMTON UNIVERSITY                                            ,1,2,1.9
2837,STATE UNIVERSITY OF NEW YORK AT BUFFALO                          ,1,2,2.8
2838,STATE UNIVERSITY OF NEW YORK AT STONY BROOK                      ,1,2,2
2839,STATE UNIVERSITY OF NEW YORK DOWNSTATE MEDICAL CENTER            ,1,2,0.4
2840,STATE UNIVERSITY OF NEW YORK UPSTATE MEDICAL UNIVERSITY          ,1,2,2.4
2841,SUNY COLLEGE AT BROCKPORT                                        ,1,2,3.8
2842,SUNY COLLEGE AT BUFFALO                                          ,1,2,10.1
2843,SUNY COLLEGE AT CORTLAND                                         ,1,2,3.5
2844,SUNY AT FREDONIA                                                 ,1,2,4.5
2845,SUNY COLLEGE AT GENESEO                                          ,1,2,1.3
2846,STATE UNIVERSITY OF NEW YORK AT NEW PALTZ                        ,1,2,2.7
2847,SUNY COLLEGE AT ONEONTA                                          ,1,2,2.6
2848,SUNY COLLEGE AT OSWEGO                                           ,1,2,4.4
2849,STATE UNIVERSITY OF NEW YORK COLLEGE AT PLATTSBURGH              ,1,2,2.8
2850,STATE UNIVERSITY OF NEW YORK COLLEGE AT POTSDAM                  ,1,2,6.7
2851,SUNY COLLEGE OF ENVIRONMENT SCIENCE & FORESTRY                   ,1,2,0.6
2853,SUNY MARITIME COLLEGE                                            ,1,2,2.2
2854,SUNY COLLEGE OF TECHNOLOGY AT ALFRED                             ,1,2,6.5
